BELGRADE_cloud_cover,BELGRADE_humidity,BELGRADE_pressure,BELGRADE_global_radiation,BELGRADE_precipitation,BELGRADE_sunshine,BELGRADE_temp_mean,BELGRADE_temp_min,BELGRADE_temp_max
0,0.78,1.0324,0.91,0.0,6.4,-2.7,-6.6,1.0
8,0.91,1.0302,0.27,0.12,0.0,-1.7,-4.1,-1.0
8,0.86,1.0235,0.27,0.01,0.0,0.4,-1.2,1.6
7,0.86,1.0266,0.74,0.01,3.5,-1.2,-3.2,1.4
1,0.7,1.0388,1.04,0.0,8.1,-7.8,-10.1,-1.5
1,0.7,1.0366,1.03,0.0,7.7,-7.5,-11.1,-3.8
5,0.71,1.0307,0.65,0.0,2.2,-6.1,-9.1,-1.6
4,0.61,1.0244,1.07,0.0,8.0,-2.9,-9.9,1.1
1,0.7,1.0212,1.09,0.0,8.2,-1.1,-5.5,3.1
6,0.64,1.0132,0.56,0.01,1.2,4.7,-1.5,7.9
5,0.73,1.0084,0.72,0.1,2.7,5.0,1.7,10.6
8,0.98,1.0042,0.3,0.16,0.0,0.4,-0.1,3.9
8,0.76,1.0189,0.31,0.0,0.0,-3.6,-4.8,0.3
7,0.64,1.0332,0.4,0.0,0.2,-5.5,-6.4,-4.5
0,0.64,1.033,1.17,0.0,8.4,-3.9,-7.6,0.1
0,0.77,1.0297,1.13,0.0,7.5,-2.2,-6.6,0.9
0,0.81,1.0252,1.18,0.0,8.1,-0.3,-5.5,5.2
7,0.67,1.0163,0.76,0.04,2.5,5.5,-0.1,10.4
7,0.67,1.0044,0.33,1.02,0.0,7.4,4.5,9.2
6,0.83,1.0014,0.85,0.08,3.2,2.5,0.0,7.1
6,0.78,0.9986,0.73,0.0,2.0,2.2,-1.0,5.3
5,0.79,1.0111,0.75,0.0,2.1,1.5,0.0,3.6
8,0.73,1.0118,0.66,0.0,1.3,1.9,0.0,4.3
5,0.86,1.025,0.35,0.0,0.0,-0.7,-1.5,1.6
6,0.7,1.016,0.84,0.38,2.7,1.4,-2.4,4.3
8,0.95,1.0203,0.36,0.01,0.0,0.7,-0.7,1.7
7,0.83,1.0222,0.93,0.23,3.3,2.7,-0.1,6.8
8,0.93,1.0219,0.37,0.08,0.0,3.8,1.6,5.7
7,0.84,1.0248,0.37,0.0,0.0,3.4,2.2,5.4
7,0.76,1.0146,1.07,0.25,4.5,5.2,1.0,10.9
7,0.89,1.0247,0.38,0.0,0.0,3.9,2.0,5.0
5,0.82,1.0294,1.15,0.0,5.1,4.1,2.1,8.0
0,0.83,1.0359,1.3,0.0,6.7,2.1,-1.7,7.9
2,0.76,1.0352,1.22,0.0,5.6,4.1,-1.8,8.4
8,0.85,1.0387,0.41,0.0,0.0,5.8,2.2,7.4
4,0.81,1.0373,0.89,0.0,2.1,4.6,2.9,9.6
0,0.81,1.0337,1.53,0.03,8.9,5.6,0.2,12.3
8,0.9,1.0352,0.42,0.01,0.0,4.2,-0.4,5.2
1,0.79,1.0358,1.46,0.0,7.6,5.6,0.0,10.5
6,0.8,1.0341,1.25,0.0,5.0,5.5,1.5,9.8
8,0.76,1.0325,0.52,0.0,0.1,5.6,1.5,8.4
7,0.77,1.0325,0.44,0.0,0.0,3.8,1.8,6.5
8,0.75,1.0352,0.45,0.0,0.0,2.9,1.5,4.2
0,0.63,1.0388,1.68,0.0,9.2,2.9,0.0,8.3
0,0.54,1.0372,1.73,0.0,9.6,2.7,-1.5,8.3
1,0.55,1.0235,1.74,0.0,9.5,7.0,-1.5,13.8
8,0.72,1.0218,0.44,0.0,0.0,6.6,5.6,8.7
4,0.65,1.0286,1.63,0.0,8.2,5.6,1.2,10.1
5,0.61,1.0307,1.37,0.0,5.5,5.1,-1.2,10.2
3,0.61,1.0345,1.57,0.0,7.3,4.4,-0.8,10.9
3,0.67,1.0369,1.57,0.0,7.1,5.9,-1.1,11.8
2,0.59,1.0331,1.68,0.0,8.1,8.2,2.5,13.8
0,0.61,1.0314,1.72,0.0,8.3,9.3,1.5,15.0
1,0.55,1.0324,1.65,0.0,7.4,11.0,4.9,16.8
0,0.53,1.0327,1.78,0.0,8.6,11.1,3.6,18.5
0,0.52,1.0285,1.85,0.0,9.1,12.2,5.0,20.6
1,0.48,1.0257,1.83,0.0,8.7,14.1,6.2,21.4
1,0.54,1.0253,1.87,0.0,8.9,11.9,6.6,18.5
6,0.6,1.0152,1.18,0.0,2.9,11.9,8.5,17.4
8,0.84,1.0182,0.51,0.05,0.0,9.4,6.9,11.5
7,0.67,1.0231,0.52,0.0,0.0,11.3,8.9,13.2
1,0.62,1.0248,1.92,0.0,8.8,12.3,5.7,17.7
0,0.53,1.0257,2.0,0.0,9.4,11.3,8.2,18.4
0,0.33,1.0143,2.11,0.0,10.3,15.8,8.0,23.7
3,0.48,1.0081,1.97,0.44,8.7,11.0,7.9,20.2
5,0.75,1.0138,0.88,0.0,0.9,5.1,2.0,9.0
3,0.44,1.0054,2.07,0.01,9.4,9.2,1.4,15.3
8,0.69,1.0097,0.56,0.2,0.0,5.4,3.5,10.6
7,0.68,1.0221,1.63,0.07,5.3,3.6,-0.2,7.3
8,0.64,1.0247,0.92,0.05,0.9,9.0,4.3,12.2
7,0.52,1.024,1.19,0.0,2.2,11.3,6.3,14.8
5,0.55,1.0219,1.45,0.0,3.7,10.6,7.2,16.2
3,0.46,1.0126,2.1,0.26,8.7,12.7,5.5,18.8
5,0.64,1.0188,1.3,0.0,2.6,5.0,3.3,12.7
2,0.53,1.0207,1.93,0.0,7.0,6.0,0.7,10.8
3,0.37,1.0167,2.02,0.0,7.6,12.1,5.1,18.2
8,0.54,1.0147,0.83,0.04,0.4,12.7,8.2,17.8
4,0.57,1.018,1.78,0.0,5.5,12.6,8.6,17.2
4,0.47,1.0132,2.03,0.0,7.3,14.9,10.1,21.3
6,0.55,1.0121,1.69,0.01,4.7,14.7,8.7,21.3
3,0.55,1.0155,2.11,0.0,7.7,15.3,11.5,21.5
2,0.45,1.0166,2.42,0.0,10.3,17.4,9.6,24.4
1,0.42,1.018,2.45,0.0,10.4,19.1,10.0,26.8
0,0.33,1.0171,2.54,0.0,11.1,20.8,14.5,28.0
0,0.43,1.0136,2.53,0.0,10.8,19.7,12.9,27.4
5,0.51,1.017,2.02,0.0,6.5,16.2,14.0,19.9
3,0.49,1.0134,2.33,0.0,8.8,13.8,7.2,20.0
3,0.5,1.0078,2.46,0.0,9.8,15.2,9.9,21.3
6,0.64,1.0135,1.42,0.0,2.5,15.0,9.4,20.7
1,0.55,1.0184,2.52,0.0,10.1,14.3,5.4,21.4
1,0.44,1.0159,2.65,0.0,11.1,19.1,10.9,26.2
2,0.44,1.0155,2.59,0.0,10.4,20.5,14.5,26.9
3,0.48,1.0158,2.41,0.01,8.8,19.6,15.5,26.2
5,0.56,1.0135,1.93,0.0,5.2,19.4,14.4,26.1
6,0.57,1.0125,0.9,0.0,0.3,19.3,13.6,24.9
7,0.71,1.011,1.52,0.83,2.7,16.0,13.2,24.4
8,0.87,1.0122,0.91,0.71,0.3,12.4,10.7,14.6
6,0.73,1.0169,2.38,0.0,8.1,13.1,8.2,16.4
2,0.63,1.0129,2.81,0.0,11.5,10.9,7.4,14.8
6,0.65,1.0062,1.89,0.0,4.6,11.2,8.5,15.1
7,0.82,1.0018,0.98,0.8,0.4,9.9,8.9,12.2
8,0.91,1.0064,0.74,0.87,0.0,10.3,9.3,11.6
6,0.8,1.0073,1.58,0.0,2.7,11.7,8.8,16.6
7,0.75,1.0077,1.37,0.36,1.7,14.6,9.9,20.0
5,0.76,1.0112,2.11,0.0,5.7,14.0,10.0,19.6
7,0.76,1.0084,1.62,2.63,2.8,15.0,10.5,20.3
7,0.81,1.0021,2.02,1.14,5.0,14.4,11.0,20.3
8,0.88,1.0084,0.76,0.08,0.0,13.2,11.6,15.7
5,0.92,1.013,1.48,1.85,1.7,12.7,11.4,16.8
1,0.71,1.0146,2.9,0.0,10.9,15.4,8.4,21.3
3,0.73,1.0183,2.36,0.01,6.5,16.2,10.6,21.8
3,0.64,1.0191,2.94,0.0,11.0,18.0,12.5,23.7
1,0.59,1.0176,3.1,0.0,12.4,19.6,13.0,25.8
5,0.63,1.0161,2.49,0.0,7.3,19.5,15.6,22.9
6,0.72,1.0191,1.85,0.0,3.2,13.6,12.1,19.7
5,0.62,1.0155,2.63,0.38,8.2,13.3,8.2,18.0
7,0.72,1.0132,1.94,0.0,3.6,12.5,8.8,17.3
8,0.83,1.0117,0.8,0.82,0.0,9.6,8.5,12.7
5,0.78,1.0168,2.0,0.08,3.9,9.1,7.7,13.4
3,0.71,1.0193,2.5,0.01,7.0,10.2,6.3,14.3
1,0.63,1.0172,3.1,0.0,11.7,13.3,4.5,19.4
7,0.79,1.0153,1.48,1.11,1.4,12.9,10.9,17.3
7,0.85,1.0138,1.88,0.44,3.1,12.8,11.1,18.5
8,0.91,1.0156,0.82,1.25,0.0,10.2,8.4,12.5
6,0.79,1.0168,2.59,0.0,7.4,11.1,6.7,16.4
5,0.61,1.0128,3.03,1.38,10.8,16.2,6.7,20.2
8,0.93,1.0052,0.83,1.94,0.0,11.5,10.8,16.9
8,0.92,1.0068,0.83,0.55,0.0,12.3,10.1,13.4
6,0.83,1.007,2.74,1.13,8.3,13.4,10.0,19.0
6,0.85,1.0129,1.95,0.71,3.3,14.3,11.2,19.7
6,0.72,1.0141,2.32,0.0,5.4,15.9,10.0,21.4
6,0.75,1.0145,2.74,0.0,8.2,16.8,11.0,22.0
2,0.63,1.0126,3.25,0.0,12.3,18.0,11.6,24.0
5,0.54,1.0113,3.24,0.0,12.1,21.4,13.6,26.3
4,0.61,1.0084,3.08,0.33,10.7,21.1,14.2,28.0
6,0.78,0.9995,2.1,0.97,4.0,18.3,17.2,23.7
5,0.78,1.0054,2.43,0.13,5.9,16.9,14.5,20.3
1,0.66,1.0087,3.36,0.0,13.0,19.3,13.0,24.3
3,0.57,1.0073,3.26,0.0,13.0,22.5,14.7,27.7
3,0.66,1.0075,2.77,0.5,9.4,19.3,13.7,27.9
4,0.6,1.0084,2.86,0.0,10.0,18.4,12.6,24.6
8,0.74,1.0102,1.78,0.0,3.5,17.9,13.7,20.5
5,0.75,1.0132,2.03,0.0,4.8,18.4,15.0,23.7
4,0.67,1.0103,2.6,0.19,8.2,20.7,13.7,25.0
7,0.79,1.0106,2.13,0.01,5.3,18.0,16.2,24.3
6,0.72,1.0117,2.09,0.04,5.1,19.1,13.7,24.5
5,0.73,1.0129,2.4,0.0,6.9,19.2,13.5,24.4
4,0.63,1.0125,2.87,0.13,10.0,22.1,13.8,26.7
7,0.86,1.0128,0.98,0.67,0.4,16.4,14.7,21.2
6,0.86,1.0131,1.69,0.1,3.0,17.7,14.7,22.3
2,0.67,1.0113,3.13,0.0,11.8,20.0,14.4,25.4
7,0.76,1.0142,2.01,0.02,4.6,18.4,16.8,21.8
2,0.64,1.0168,3.22,0.0,12.5,18.8,14.6,23.8
2,0.59,1.0175,3.28,0.0,12.9,20.1,11.3,25.5
1,0.59,1.019,3.16,0.0,12.0,20.5,12.7,26.3
0,0.59,1.0194,3.3,0.0,13.1,22.1,13.7,28.3
1,0.55,1.0187,3.32,0.0,13.2,23.4,14.8,29.5
1,0.59,1.0195,2.75,0.0,9.1,24.8,17.0,30.8
1,0.59,1.0216,3.02,0.0,11.0,23.6,17.4,29.3
5,0.6,1.0205,2.49,0.0,7.4,25.1,19.5,30.0
3,0.56,1.0193,2.99,0.0,10.8,25.0,20.3,28.9
1,0.57,1.022,3.29,0.0,13.0,23.5,15.7,29.7
0,0.5,1.0195,3.33,0.0,13.3,25.6,17.6,31.6
2,0.44,1.0142,3.36,0.0,13.6,27.4,18.0,33.0
2,0.46,1.0126,3.34,0.0,13.4,28.4,21.8,34.5
7,0.63,1.0194,2.3,0.01,6.3,23.1,19.9,29.1
2,0.5,1.026,3.29,0.0,13.1,20.1,14.3,24.7
1,0.52,1.0236,3.34,0.0,13.5,21.2,13.5,26.8
1,0.56,1.0221,3.21,0.0,12.5,21.3,14.3,28.2
2,0.51,1.0208,2.95,0.0,10.6,24.5,14.9,31.3
1,0.51,1.0192,3.34,0.0,13.5,24.8,16.1,32.2
1,0.48,1.013,3.26,0.0,12.9,26.8,18.2,33.3
4,0.52,1.0149,2.89,0.0,10.2,21.9,20.5,26.1
3,0.45,1.0202,3.01,0.0,11.1,20.5,15.6,25.2
3,0.41,1.0214,2.51,0.0,7.7,20.1,14.9,25.2
3,0.43,1.0186,3.04,0.0,11.4,21.6,14.0,26.3
7,0.63,1.014,1.49,0.4,2.2,19.0,14.5,22.6
1,0.57,1.0172,3.09,0.0,11.8,19.5,13.2,25.6
3,0.54,1.0173,2.98,0.0,11.0,22.6,15.6,29.1
5,0.66,1.013,2.48,0.09,7.6,21.7,19.5,32.0
2,0.49,1.0048,3.04,0.15,11.5,27.6,18.6,34.9
3,0.65,1.0138,2.56,0.1,8.2,19.1,16.9,26.8
0,0.51,1.013,3.33,0.0,13.8,25.0,15.5,31.8
2,0.62,1.0113,2.98,1.76,11.2,23.0,18.6,32.1
5,0.77,1.0108,2.52,0.67,8.0,19.8,15.5,25.9
6,0.63,1.01,2.42,0.0,7.4,18.8,16.2,23.4
2,0.67,1.0124,3.06,0.0,11.9,18.6,13.2,25.0
4,0.63,1.0135,2.56,0.21,8.4,20.6,16.1,28.3
4,0.71,1.0172,2.47,0.0,7.8,19.8,16.0,25.3
4,0.58,1.0143,2.91,0.24,10.9,22.8,14.2,27.6
7,0.75,1.0131,2.11,0.26,5.6,21.2,17.6,26.1
5,0.81,1.0214,1.28,0.01,1.5,18.2,16.2,22.6
6,0.62,1.0232,2.85,0.0,10.6,20.4,12.7,24.3
0,0.61,1.0216,3.13,0.0,12.8,19.0,12.7,25.7
2,0.58,1.0157,1.13,0.0,1.0,21.7,13.8,28.7
1,0.44,1.0095,3.15,0.0,13.1,26.4,16.0,32.5
5,0.67,1.01,2.19,0.32,6.3,20.9,15.6,28.4
5,0.86,1.0161,0.67,0.1,0.0,15.0,13.5,17.1
3,0.71,1.0223,2.75,0.0,10.2,16.0,10.7,21.4
0,0.6,1.0214,3.11,0.0,13.0,19.0,10.2,25.4
1,0.5,1.0151,3.12,0.0,13.2,22.5,12.0,28.6
2,0.48,1.0148,3.0,0.0,12.3,24.4,15.7,29.5
3,0.56,1.0195,2.73,0.0,10.3,21.5,16.6,27.0
0,0.53,1.02,2.96,0.0,12.1,21.5,12.4,28.3
0,0.5,1.0163,3.01,0.0,12.6,25.3,15.4,31.3
0,0.46,1.0128,2.86,0.0,11.5,27.9,20.7,33.8
1,0.48,1.0157,2.98,0.0,12.5,25.9,20.3,32.4
0,0.51,1.0174,2.86,0.0,11.7,27.0,19.1,34.9
0,0.45,1.0171,2.87,0.0,11.8,30.2,21.0,36.5
0,0.42,1.0149,2.88,0.0,12.0,29.9,24.6,37.8
0,0.39,1.0118,2.86,0.0,11.9,31.1,21.5,38.7
4,0.68,1.0177,2.39,0.0,8.4,20.4,17.5,30.1
5,0.62,1.0188,2.15,0.0,6.8,20.3,14.2,25.5
3,0.52,1.0162,2.0,0.0,5.9,20.3,16.4,26.6
3,0.53,1.012,2.47,1.08,9.2,19.7,13.1,28.4
8,0.84,1.0095,0.62,0.39,0.0,13.0,12.0,16.2
4,0.75,1.0134,1.54,0.0,3.3,15.2,10.8,20.2
0,0.54,1.0165,2.87,0.0,12.7,19.1,10.5,26.6
4,0.48,1.0154,2.49,0.0,9.7,21.5,16.3,28.6
1,0.65,1.0217,2.83,0.0,12.6,18.0,13.5,24.7
3,0.51,1.0143,2.76,0.1,12.1,22.9,14.1,29.4
3,0.76,1.0177,1.75,0.1,4.8,16.3,14.0,22.5
0,0.65,1.0212,2.58,0.0,10.8,17.2,10.7,23.2
1,0.64,1.0216,2.63,0.0,11.4,18.0,11.0,25.2
0,0.63,1.0238,2.62,0.0,11.4,19.2,11.8,26.8
0,0.59,1.0246,2.63,0.0,11.6,20.9,12.6,28.7
0,0.58,1.0239,2.58,0.0,11.3,22.1,14.2,29.8
0,0.54,1.021,2.42,0.0,10.1,23.3,15.7,30.5
1,0.53,1.0212,2.48,0.0,10.7,21.6,13.5,28.2
2,0.46,1.0244,2.33,0.0,9.6,20.3,12.8,26.1
2,0.57,1.0262,2.32,0.0,8.8,17.6,10.9,24.7
2,0.51,1.0242,2.52,0.0,10.6,19.3,11.5,25.9
0,0.43,1.019,2.57,0.0,11.2,19.6,13.3,26.3
0,0.49,1.0167,2.56,0.0,11.2,20.4,11.4,28.7
0,0.46,1.0157,2.5,0.0,10.8,22.9,14.4,31.3
5,0.54,1.014,2.33,0.3,9.5,23.8,17.3,32.3
4,0.61,1.0117,2.28,0.0,9.2,23.6,18.7,30.5
3,0.51,1.017,2.08,0.04,7.7,19.1,17.1,24.0
7,0.78,1.0186,0.81,0.63,0.4,15.3,13.2,19.1
5,0.75,1.0181,0.59,0.0,0.0,15.4,13.2,19.8
4,0.72,1.0197,1.61,0.0,4.5,13.6,10.6,18.4
1,0.69,1.0193,2.01,0.0,7.6,14.4,8.7,21.6
2,0.63,1.0204,2.31,0.0,10.3,16.8,8.1,24.2
0,0.49,1.0197,2.33,0.0,10.7,20.8,13.3,29.3
3,0.56,1.0209,1.88,0.0,6.9,21.3,14.4,27.4
1,0.55,1.0239,2.25,0.0,10.3,18.0,11.8,25.3
1,0.56,1.0243,2.27,0.0,10.6,19.7,11.0,28.2
0,0.52,1.0234,2.23,0.0,10.4,21.9,13.5,30.3
0,0.57,1.0176,2.23,0.0,10.6,22.9,15.4,32.5
0,0.51,1.0166,2.15,0.0,10.0,22.9,14.0,31.1
0,0.49,1.0193,2.13,0.0,10.0,20.4,13.6,26.2
0,0.57,1.023,2.13,0.0,10.1,16.3,9.2,24.0
0,0.45,1.0253,2.12,0.0,10.2,15.3,10.8,22.0
0,0.44,1.0239,2.12,0.0,10.4,16.1,9.7,22.4
0,0.51,1.0247,2.1,0.0,10.4,16.4,10.0,23.8
0,0.53,1.0237,2.18,0.0,11.4,16.5,9.2,25.2
0,0.47,1.0183,2.02,0.0,9.9,18.3,9.7,26.7
3,0.52,1.0192,1.68,0.0,6.9,18.8,10.5,27.4
0,0.6,1.0199,1.95,0.0,9.6,20.1,11.7,28.5
1,0.62,1.0175,1.86,0.0,8.9,20.3,13.2,29.8
4,0.57,1.0139,1.78,0.0,8.2,20.7,13.8,29.3
5,0.65,1.0185,1.39,0.0,4.9,16.1,13.7,24.3
6,0.63,1.0214,1.4,0.0,5.1,16.1,13.0,20.3
3,0.6,1.0212,1.41,0.0,5.3,16.2,13.2,19.3
3,0.53,1.0232,1.23,0.0,3.9,17.2,14.7,21.6
1,0.5,1.0212,1.78,0.0,9.1,16.3,12.3,21.9
2,0.53,1.0129,1.62,0.0,7.6,16.8,12.5,20.7
5,0.49,1.0093,1.43,0.0,6.0,17.1,12.5,21.3
7,0.61,1.0229,0.54,0.0,0.2,15.7,13.8,18.2
2,0.71,1.0285,1.67,0.0,8.7,14.6,9.2,20.7
1,0.56,1.0277,1.72,0.0,9.4,14.0,9.9,20.0
4,0.55,1.0248,1.46,0.0,6.8,13.8,6.5,19.5
5,0.6,1.0222,1.61,0.0,8.6,14.5,7.0,19.6
6,0.55,1.0253,1.24,0.0,5.0,13.0,10.9,16.9
1,0.61,1.0266,1.62,0.0,9.1,10.9,6.4,17.7
0,0.61,1.023,1.65,0.0,9.6,12.8,6.0,21.1
2,0.53,1.0156,1.61,0.0,9.4,15.0,6.2,22.3
6,0.41,1.0008,0.82,0.0,1.9,19.1,13.7,23.6
5,0.43,1.0023,1.32,0.0,6.5,21.9,18.2,27.3
6,0.64,1.0061,0.75,0.18,1.6,16.3,14.9,21.1
4,0.61,1.0153,1.47,0.0,8.5,14.6,6.9,21.1
3,0.71,1.019,1.02,0.0,3.9,13.3,10.8,18.1
3,0.68,1.0262,1.34,0.0,7.3,10.6,8.2,14.9
2,0.69,1.0287,1.23,0.0,6.2,10.6,7.3,16.6
0,0.66,1.0247,1.47,0.0,9.3,11.2,6.5,18.0
4,0.52,1.0212,1.4,0.0,8.6,11.7,7.5,18.9
2,0.48,1.018,1.45,0.0,9.4,13.0,8.5,20.0
0,0.54,1.0148,1.43,0.0,9.3,14.5,9.7,22.3
2,0.63,1.0141,1.31,0.01,8.0,13.7,10.2,21.7
6,0.56,1.0144,1.08,0.0,5.4,19.1,8.5,23.7
3,0.79,1.0239,0.69,0.0,1.8,11.7,9.5,21.3
1,0.73,1.0289,1.21,0.0,7.2,9.6,4.5,17.0
2,0.73,1.0264,1.21,0.0,7.4,8.7,3.5,15.3
1,0.63,1.0174,1.29,0.0,8.7,10.7,5.4,17.5
7,0.54,1.0041,0.9,1.3,4.0,15.2,9.8,21.0
8,0.94,1.0074,0.3,0.75,0.0,3.0,2.5,15.0
8,0.96,1.0063,0.3,0.34,0.0,3.8,2.7,4.0
8,0.93,1.0088,0.3,0.0,0.0,6.0,3.9,7.0
8,0.94,1.0138,0.29,0.09,0.0,7.9,5.7,9.0
5,0.7,1.0139,0.76,0.0,3.1,11.7,4.7,17.5
7,0.66,1.0088,0.41,0.15,0.4,13.3,9.9,17.0
8,0.85,1.0059,0.53,0.0,1.2,13.0,9.8,16.6
6,0.81,1.0082,0.85,0.0,4.3,12.0,7.4,16.7
7,0.71,1.0064,0.62,0.36,2.0,14.3,11.8,18.9
7,0.73,1.0112,0.35,0.04,0.2,14.3,11.8,16.3
7,0.9,1.0153,0.27,0.09,0.0,10.7,9.3,13.9
7,0.85,1.0183,0.38,0.0,0.4,9.3,8.0,12.2
8,0.81,1.0153,0.26,0.0,0.0,7.6,6.5,9.4
8,0.84,1.0163,0.26,0.0,0.0,6.3,4.3,7.0
8,0.78,1.0198,0.26,0.03,0.0,6.1,5.4,7.8
5,0.79,1.0316,0.43,0.0,0.8,0.9,0.2,5.6
3,0.81,1.0377,0.72,0.0,3.6,-1.3,-3.6,3.1
2,0.67,1.0286,1.02,0.0,7.8,1.2,-3.7,6.0
0,0.71,1.0208,0.96,0.0,7.1,3.3,-2.0,11.0
1,0.63,1.0218,0.97,0.0,7.4,7.1,-1.6,13.2
8,0.72,1.0169,0.33,0.12,0.3,9.5,6.5,14.9
7,0.84,1.0146,0.56,0.0,2.1,10.5,5.8,12.4
5,0.67,1.0098,0.38,0.25,0.6,14.3,10.6,17.5
6,0.9,1.0124,0.28,0.35,0.1,12.2,11.0,16.7
4,0.86,1.0183,0.56,0.02,2.3,12.6,10.3,16.2
7,0.86,1.0168,0.23,0.68,0.0,11.2,9.5,18.6
2,0.9,1.0138,0.69,0.0,3.5,9.9,6.5,15.5
2,0.82,1.0107,0.89,0.0,6.8,10.1,5.5,16.4
6,0.74,1.0149,0.25,0.0,0.0,11.2,7.6,13.8
2,0.59,1.0196,0.94,0.0,7.8,13.0,8.5,18.4
3,0.74,1.0216,0.84,0.0,6.1,11.1,6.9,17.2
5,0.65,1.0103,0.6,0.63,2.5,12.7,7.8,15.9
8,0.97,1.0098,0.25,1.39,0.0,1.3,0.2,13.0
8,0.92,1.0161,0.25,0.54,0.0,1.5,0.2,2.6
8,0.8,1.0218,0.24,0.0,0.0,0.0,-0.6,2.9
8,0.91,1.0199,0.24,0.0,0.0,1.0,-0.5,1.7
6,0.87,1.0138,0.24,0.1,0.0,3.0,-1.4,4.6
7,0.83,1.0106,0.45,0.35,1.1,8.6,3.4,10.7
7,0.79,1.0186,0.24,0.0,0.0,5.3,1.8,9.5
2,0.58,1.0262,0.83,0.0,6.4,-4.2,-5.7,1.9
7,0.73,1.0249,0.71,0.08,4.4,-4.9,-8.0,-4.0
7,0.8,1.0259,0.24,0.48,0.0,-9.6,-11.0,-4.0
8,0.83,1.0279,0.24,0.59,0.0,-7.6,-10.3,-4.7
8,0.9,1.0295,0.24,0.27,0.0,-6.3,-9.0,-5.7
8,0.89,1.0313,0.24,0.01,0.0,-5.1,-5.8,-4.2
8,0.89,1.0264,0.24,0.26,0.0,-3.6,-5.6,-3.1
8,0.88,1.0149,0.24,0.03,0.0,0.5,-4.0,2.2
3,0.72,1.0166,0.88,0.05,7.5,-1.5,-5.0,2.0
8,0.88,1.0125,0.24,0.63,0.0,-3.2,-5.6,4.0
8,0.89,1.0128,0.24,0.58,0.0,-6.5,-7.5,-5.3
8,0.83,1.0133,0.24,0.0,0.0,-6.1,-7.6,-5.4
5,0.8,1.0134,0.74,0.23,4.8,-4.7,-7.3,-2.8
8,0.91,1.0072,0.24,1.7,0.0,2.2,-4.7,5.6
8,0.97,1.0096,0.24,0.24,0.0,0.6,0.2,2.4
8,0.98,1.0126,0.24,0.0,0.0,-0.1,-0.9,1.0
7,0.97,1.0149,0.39,0.0,0.6,-0.7,-1.5,3.1
5,0.73,1.0144,0.51,0.0,1.6,6.9,-3.6,11.7
7,0.64,1.0134,0.45,0.0,1.0,12.6,8.9,17.6
8,0.7,1.01,0.25,0.36,0.0,8.5,2.8,15.4
8,0.96,1.0248,0.25,0.14,0.0,-0.7,-2.0,3.2
8,0.92,1.0289,0.25,0.0,0.0,-2.8,-4.0,-1.7
8,0.88,1.0277,0.25,0.0,0.0,-2.4,-3.3,-2.0
8,0.8,1.0242,0.25,0.0,0.0,-3.8,-4.5,-2.4
8,0.9,1.0249,0.25,0.0,0.0,-2.1,-4.9,-0.3
7,0.91,1.0319,0.26,0.0,0.0,-2.8,-3.8,-0.8
1,0.82,1.0285,0.91,0.0,7.0,-1.3,-3.7,2.3
5,0.77,1.0216,0.73,0.0,3.9,0.6,-6.5,4.7
1,0.71,1.017,0.96,0.0,7.6,4.6,0.4,8.6
6,0.82,1.0081,0.32,0.17,0.1,4.3,3.0,5.5
5,0.8,1.0052,0.51,0.11,1.2,6.9,0.7,10.4
7,0.88,1.0112,0.27,0.32,0.0,3.5,1.8,11.4
8,0.93,1.0206,0.27,1.26,0.0,1.6,0.8,4.0
8,0.95,1.0286,0.27,0.0,0.0,0.0,-0.4,1.5
0,0.83,1.026,1.01,0.0,7.7,1.3,-1.7,7.0
8,0.97,1.0236,0.28,0.0,0.0,-1.3,-2.8,0.2
1,0.85,1.0236,0.99,0.0,7.0,4.6,-2.7,9.1
2,0.9,1.0283,0.8,0.0,4.0,3.6,2.2,8.1
0,0.87,1.0282,0.94,0.0,5.9,5.9,-1.4,11.7
0,0.75,1.0195,1.03,0.0,7.1,6.2,2.2,12.6
3,0.92,1.02,0.73,0.0,2.9,2.0,0.9,5.0
3,0.74,1.0254,0.75,0.0,3.0,3.5,1.8,7.3
5,0.61,1.0184,0.53,0.0,0.9,7.5,1.1,12.0
6,0.81,1.0184,0.31,0.22,0.0,4.7,4.1,8.3
6,0.82,1.0192,0.57,0.18,1.1,3.6,1.5,8.9
5,0.73,1.0181,0.76,0.01,2.8,2.3,0.1,5.2
7,0.76,1.0176,0.32,0.72,0.0,-2.6,-3.5,1.9
8,0.94,1.0145,0.32,1.5,0.0,-1.9,-6.7,0.3
8,0.93,1.0181,0.32,1.41,0.0,-2.2,-2.6,-1.2
8,0.89,1.0173,0.33,0.79,0.0,-2.9,-4.5,-2.1
8,0.92,1.0177,0.33,3.48,0.0,-2.6,-3.5,-1.9
8,0.93,1.0161,0.34,0.4,0.0,-2.6,-4.5,-1.9
8,0.9,1.0228,0.34,0.0,0.0,-1.2,-2.5,-0.4
6,0.79,1.0211,0.99,0.12,4.5,2.0,-1.2,5.3
5,0.78,1.0239,0.35,0.0,0.0,1.4,0.5,3.7
2,0.78,1.0224,1.25,0.0,7.6,1.4,-0.3,5.8
5,0.59,1.0171,0.89,0.0,3.0,2.4,-2.1,3.4
8,0.82,1.0243,0.53,0.0,0.4,2.3,0.9,5.4
8,0.92,1.0324,0.37,0.0,0.0,1.3,0.2,1.9
