BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max
6,0.59,1.0277,1.0,0.01,4.6,5.0,1.1,9.3
8,0.78,1.022,0.13,0.15,0.0,5.5,2.7,8.3
7,0.84,1.0224,0.69,0.0,1.2,5.0,1.8,7.7
8,0.84,1.0251,0.32,0.04,0.0,6.9,5.2,10.1
8,0.75,1.0294,0.27,0.0,0.0,10.6,7.1,15.8
8,0.72,1.0274,0.26,1.3,0.0,11.4,7.6,14.6
8,0.96,1.0227,0.34,1.44,0.0,6.7,5.9,7.8
8,0.94,1.0177,0.16,0.05,0.0,6.8,5.0,8.5
8,0.93,1.0101,0.29,0.89,0.0,5.5,2.5,7.8
8,0.88,0.9925,0.71,0.04,1.0,4.7,2.5,8.0
7,0.65,0.975,0.89,0.01,3.9,6.7,3.9,11.3
5,0.59,0.9747,1.09,0.07,3.9,5.1,2.1,8.0
6,0.75,0.9881,0.59,1.34,1.2,3.8,1.1,7.7
8,0.78,0.9956,0.57,0.23,0.8,4.1,2.0,6.6
5,0.6,1.0053,1.11,0.14,5.8,6.3,3.0,9.6
8,0.69,1.0122,0.71,0.31,1.7,6.9,3.2,9.9
7,0.75,1.0067,0.46,0.73,0.2,8.1,6.5,10.1
6,0.76,1.0221,0.65,0.0,1.2,7.7,4.4,11.1
3,0.67,1.0233,1.52,0.0,9.8,9.1,3.7,16.5
1,0.62,1.0207,1.61,0.0,10.6,10.6,3.7,19.1
5,0.63,1.0186,1.17,0.07,4.9,10.6,4.2,17.0
8,0.73,1.0227,0.51,0.04,0.0,5.6,2.5,9.9
4,0.68,1.0262,1.6,0.0,10.4,6.0,1.6,11.2
4,0.62,1.0245,1.42,0.0,7.4,8.2,1.5,15.9
1,0.6,1.0248,1.62,0.0,10.3,10.9,4.5,18.9
7,0.62,1.0188,1.29,0.0,6.0,11.5,5.3,19.5
7,0.73,1.0184,0.72,0.0,3.0,8.5,5.1,14.4
4,0.62,1.0218,1.66,0.0,9.4,6.6,2.5,11.3
8,0.84,1.009,0.27,0.91,0.0,7.3,4.6,9.0
8,0.79,1.0021,0.41,0.51,0.1,10.9,8.4,15.8
7,0.81,1.0076,0.32,0.42,0.0,7.9,5.2,10.1
6,0.79,1.021,0.47,0.0,0.2,3.9,0.5,5.9
3,0.77,1.0205,1.63,0.0,6.8,4.1,-1.0,9.6
2,0.67,1.0113,1.61,0.0,7.5,6.3,0.7,12.4
6,0.58,1.015,1.11,0.0,2.5,7.4,4.2,10.5
7,0.67,1.0199,0.69,0.19,0.5,9.9,5.3,14.1
5,0.63,1.0246,1.4,0.0,5.5,6.3,1.4,10.8
6,0.59,1.0219,0.63,0.0,0.9,6.2,-0.6,10.9
7,0.65,1.0223,0.84,0.0,0.7,10.9,7.5,14.1
0,0.71,1.0214,2.13,0.0,11.8,11.0,4.4,18.4
3,0.54,1.0164,2.11,0.0,11.5,14.9,7.1,24.6
4,0.51,1.0172,1.92,0.0,9.9,15.7,0.0,23.8
3,0.5,1.0215,1.99,0.0,10.0,15.9,9.7,23.6
1,0.53,1.0205,1.96,0.0,10.2,16.4,8.8,25.2
6,0.58,1.0157,1.54,0.02,4.8,15.3,9.4,22.8
8,0.89,1.0113,0.23,1.39,0.0,10.6,9.4,12.5
8,0.78,1.0072,0.66,0.0,0.4,10.9,8.7,13.2
8,0.91,1.0019,0.66,0.11,0.0,7.4,5.9,8.7
8,0.91,0.9968,0.55,0.77,0.1,6.3,4.2,9.0
7,0.78,0.9975,1.13,0.07,2.9,6.6,3.8,11.3
5,0.67,1.0083,1.33,0.1,3.2,6.6,1.8,12.3
7,0.63,1.0138,1.33,0.3,2.5,9.6,6.3,13.9
8,0.9,1.0146,0.71,0.48,0.2,7.4,5.4,10.3
7,0.7,1.0124,2.23,0.0,9.7,12.0,5.0,18.5
8,0.65,1.0082,0.95,0.0,0.4,12.6,10.4,17.6
6,0.64,1.0083,2.17,0.0,8.3,14.2,8.8,20.9
8,0.76,1.0003,0.81,0.76,0.6,10.0,5.2,15.7
8,0.92,0.9999,0.43,1.16,0.0,6.3,4.9,7.6
8,0.91,1.0083,0.38,1.03,0.0,6.5,5.9,7.1
5,0.74,1.0154,1.29,0.0,1.8,8.0,4.5,12.5
6,0.81,1.0065,1.01,1.01,1.8,7.9,4.2,13.2
8,0.92,1.0057,0.43,1.42,0.0,6.7,6.0,7.8
8,0.85,1.0134,0.89,0.05,0.4,7.5,5.5,10.5
8,0.82,1.0153,0.6,0.25,0.1,7.5,5.5,9.6
7,0.85,1.0148,1.03,0.46,0.5,8.4,4.5,12.3
8,0.89,1.0141,0.55,0.59,0.0,6.8,3.4,8.5
7,0.77,1.0154,1.07,0.28,1.6,5.7,4.1,9.8
5,0.74,1.0166,2.16,0.0,7.1,8.3,4.3,14.3
5,0.64,1.011,1.84,0.0,5.9,11.5,3.8,18.8
8,0.82,1.0045,0.64,0.48,0.0,10.5,7.6,13.7
8,0.89,1.0032,0.38,0.63,0.0,7.7,2.7,12.4
7,0.8,1.0127,1.02,0.1,2.3,4.7,2.4,8.9
8,0.88,1.016,0.56,0.24,0.0,3.4,0.4,7.4
8,0.78,1.021,0.78,0.01,0.4,5.3,2.5,8.4
7,0.72,1.024,1.38,0.0,4.0,6.9,1.5,11.6
2,0.66,1.0247,2.61,0.0,9.7,9.2,1.5,15.8
3,0.61,1.0233,2.77,0.0,11.4,11.8,2.5,19.5
3,0.58,1.0223,2.77,0.0,12.1,14.6,4.3,23.7
2,0.64,1.0229,2.67,0.0,11.0,15.8,7.1,23.4
0,0.66,1.0242,2.82,0.0,12.3,15.9,7.4,23.6
5,0.6,1.0228,2.56,0.0,9.3,15.1,7.2,21.4
3,0.57,1.0232,3.01,0.0,13.2,10.7,3.1,17.6
5,0.59,1.0194,3.0,0.0,13.5,11.6,2.1,20.3
3,0.52,1.0127,2.79,0.45,10.9,16.8,5.0,25.2
8,0.87,1.0135,0.56,0.84,0.0,14.0,11.6,17.0
8,0.85,1.0102,1.22,0.67,0.7,13.8,11.0,19.0
7,0.86,1.0091,0.92,0.37,1.0,12.3,8.1,16.0
7,0.76,1.0146,1.64,0.04,1.0,11.6,8.3,15.5
5,0.66,1.0252,2.16,0.0,5.9,12.1,6.3,16.8
2,0.65,1.0292,2.72,0.0,10.3,12.2,4.3,19.4
3,0.63,1.0264,2.51,0.0,9.0,13.7,5.2,21.6
2,0.66,1.0238,2.28,0.0,8.3,15.4,7.0,24.0
2,0.66,1.0204,2.86,0.0,11.6,17.4,8.4,24.9
2,0.66,1.0201,2.48,0.0,9.1,17.3,9.9,24.9
1,0.62,1.0193,2.75,0.0,11.1,18.2,10.2,26.1
1,0.57,1.0176,2.99,0.0,13.0,18.6,9.4,26.4
2,0.56,1.0178,2.85,0.0,11.6,19.6,11.5,26.0
1,0.5,1.019,3.09,0.0,13.7,19.3,13.6,25.7
1,0.52,1.0183,3.06,0.0,13.5,20.1,11.9,27.1
2,0.54,1.0192,2.89,0.0,11.4,19.1,10.9,26.4
3,0.57,1.0198,3.05,0.04,11.7,19.7,12.0,26.5
4,0.61,1.0197,2.8,0.0,9.5,18.3,12.4,25.9
5,0.69,1.0188,2.43,0.11,7.9,17.1,11.3,25.5
5,0.76,1.0164,1.9,0.0,4.5,16.7,13.3,21.6
5,0.69,1.0109,2.11,0.14,5.8,17.0,12.1,22.8
8,0.78,1.0121,1.23,0.0,0.5,12.6,9.2,15.8
7,0.78,1.0116,0.93,0.0,0.6,12.2,8.3,16.2
6,0.73,1.0107,2.0,0.27,4.4,13.1,7.8,19.6
7,0.69,1.0113,2.24,0.0,3.9,12.1,8.4,17.1
7,0.69,1.0122,2.39,0.18,5.9,11.7,9.1,17.0
7,0.73,1.0149,1.7,0.0,2.7,10.2,6.6,13.9
7,0.74,1.013,2.21,0.28,3.8,10.8,5.2,16.7
4,0.68,1.0148,2.2,0.23,6.2,11.2,7.2,16.2
4,0.66,1.0191,2.2,0.03,5.6,11.9,5.0,18.1
2,0.56,1.019,3.29,0.01,14.0,15.3,6.4,23.1
6,0.75,1.0182,1.64,0.59,2.8,15.4,9.7,25.3
5,0.68,1.0227,2.84,0.0,9.6,17.3,11.7,23.6
3,0.68,1.0219,2.65,0.0,8.7,17.3,9.9,23.4
1,0.57,1.0198,3.12,0.0,12.8,19.2,11.1,26.7
3,0.56,1.0201,2.68,0.0,10.4,19.0,10.5,26.0
5,0.52,1.0221,2.97,0.0,12.1,18.4,9.5,25.4
2,0.53,1.0222,2.47,0.0,10.3,18.4,10.8,24.8
5,0.47,1.0219,2.9,0.0,11.2,18.1,9.9,24.7
4,0.54,1.0202,2.73,0.0,9.7,19.2,8.9,28.5
1,0.51,1.0204,3.21,0.0,13.8,21.3,13.6,29.1
1,0.54,1.0211,3.07,0.0,13.8,20.8,11.7,28.5
4,0.48,1.0159,3.01,0.0,12.6,22.7,14.0,30.3
8,0.8,1.0153,0.96,0.57,1.9,15.6,10.7,19.9
8,0.85,1.0186,0.66,0.29,0.0,13.5,11.5,15.8
6,0.8,1.0178,1.77,0.0,0.5,17.2,12.9,22.4
3,0.68,1.0151,2.99,0.0,10.7,20.2,12.1,27.9
3,0.66,1.0134,2.18,0.0,6.5,21.0,13.8,28.9
4,0.7,1.012,2.67,1.92,7.3,19.5,13.1,25.7
5,0.65,1.0182,2.59,0.01,7.4,15.7,12.7,20.1
7,0.67,1.0174,2.33,0.23,5.1,16.0,12.1,22.7
7,0.8,1.0167,1.77,0.0,2.2,17.3,13.2,22.4
7,0.74,1.0132,2.36,0.32,5.2,19.8,15.4,26.5
8,0.89,1.0157,0.77,2.48,0.2,15.6,12.9,17.8
8,0.85,1.0193,1.18,0.43,0.4,14.9,11.0,19.4
8,0.92,1.0182,0.34,0.11,0.0,14.6,13.3,16.3
2,0.76,1.0208,2.76,0.0,9.3,19.8,13.3,26.6
2,0.63,1.0185,2.7,0.08,10.9,23.6,14.6,31.0
6,0.75,1.0156,1.84,0.83,3.3,22.8,16.8,29.0
7,0.85,1.0162,1.69,0.71,4.7,19.3,16.6,23.4
7,0.86,1.0189,1.52,0.07,1.8,19.1,16.9,22.6
7,0.85,1.0199,1.41,0.45,1.8,19.0,15.6,23.5
8,0.94,1.0213,0.48,0.23,0.0,16.2,15.3,17.3
4,0.73,1.0209,2.79,0.0,9.0,19.5,15.6,25.1
3,0.67,1.0186,2.78,0.0,10.2,20.0,14.1,25.8
6,0.64,1.0198,2.07,0.0,3.3,16.8,11.5,20.2
1,0.63,1.0225,3.12,0.0,13.8,16.0,8.6,22.9
2,0.62,1.023,2.93,0.0,11.9,18.6,10.5,25.6
4,0.65,1.023,2.8,0.0,10.3,18.3,13.4,23.7
7,0.67,1.0204,1.58,0.0,2.2,17.5,11.1,23.7
3,0.61,1.0214,3.03,0.0,12.2,17.3,12.1,23.6
3,0.62,1.021,2.98,0.0,12.8,18.8,9.1,27.8
2,0.56,1.0193,2.78,0.0,12.5,22.4,11.9,31.3
8,0.68,1.0184,1.1,0.01,0.4,22.6,17.3,27.6
7,0.65,1.0182,2.25,0.0,5.9,25.3,19.2,33.0
3,0.67,1.0187,2.12,0.16,5.9,24.1,19.9,32.1
4,0.73,1.0193,2.52,0.0,8.3,22.2,17.6,26.4
1,0.63,1.0207,2.59,0.0,11.2,22.5,16.6,27.9
5,0.62,1.0192,2.38,0.0,6.7,21.7,15.7,27.1
3,0.58,1.0216,2.48,0.0,8.0,19.5,14.7,25.2
0,0.56,1.0184,2.74,0.0,11.7,20.5,11.5,28.3
7,0.56,1.0124,1.56,0.97,2.1,22.1,16.7,27.4
7,0.76,1.0133,1.75,0.92,2.3,16.6,12.6,20.7
7,0.77,1.0145,1.44,0.13,1.9,13.3,9.9,16.5
6,0.66,1.016,1.81,0.0,4.8,15.0,10.4,20.6
1,0.64,1.0163,2.83,0.0,12.6,15.5,8.4,21.9
0,0.6,1.0144,2.81,0.0,12.9,17.6,9.6,25.1
4,0.72,1.0104,2.17,1.01,8.0,18.5,12.3,26.7
7,0.81,1.0097,1.41,0.13,1.6,19.5,16.0,25.3
7,0.85,1.0127,1.68,2.79,5.2,19.8,16.1,27.3
5,0.81,1.0168,1.35,0.56,2.3,19.4,16.5,23.3
3,0.73,1.018,2.33,0.01,8.5,19.1,15.0,25.0
5,0.72,1.0137,1.91,0.19,6.4,19.8,13.3,26.4
6,0.73,1.0122,1.94,0.0,3.7,20.2,15.8,25.0
6,0.73,1.0132,1.23,0.0,1.4,19.7,15.8,23.4
5,0.72,1.0119,2.56,0.0,10.2,20.6,14.7,26.4
7,0.67,1.0141,1.5,0.0,2.6,21.3,17.3,24.8
1,0.65,1.0154,2.56,0.0,12.3,23.9,16.8,31.2
1,0.64,1.0138,2.5,0.55,12.5,24.9,17.3,34.5
6,0.76,1.0209,1.55,0.0,2.2,20.5,17.6,24.5
4,0.64,1.024,2.04,0.0,6.6,19.3,13.7,24.8
1,0.65,1.0182,2.61,0.0,13.0,20.4,11.7,28.9
2,0.62,1.0164,2.39,0.0,12.0,22.4,14.4,30.0
4,0.61,1.0184,2.34,0.0,10.8,23.9,17.7,30.5
5,0.71,1.0205,1.95,0.0,5.6,22.0,17.1,28.1
5,0.74,1.0221,1.95,0.0,7.8,21.0,17.5,26.0
5,0.66,1.019,2.16,0.0,10.1,19.9,15.1,25.9
4,0.54,1.0141,2.31,0.01,10.7,19.8,11.8,26.1
8,0.74,1.0118,0.73,0.18,0.1,18.4,15.9,22.4
8,0.87,1.01,0.69,0.79,1.0,16.2,13.6,20.3
5,0.76,1.0175,1.68,0.57,6.4,13.2,10.3,18.5
5,0.7,1.0215,2.04,0.0,8.3,12.9,8.6,18.0
1,0.63,1.0184,2.31,0.0,12.0,13.8,7.0,20.9
1,0.63,1.0157,2.37,0.0,12.2,15.4,8.0,22.5
7,0.7,1.0163,1.27,0.0,1.8,15.5,10.3,20.2
8,0.86,1.0182,0.28,0.06,0.1,14.1,12.9,16.4
8,0.89,1.0201,0.6,0.87,0.2,12.1,10.2,15.4
8,0.86,1.0229,0.66,0.0,0.0,11.5,9.0,14.4
5,0.78,1.0246,1.83,0.0,6.8,12.9,7.7,20.0
3,0.74,1.0247,1.99,0.0,9.5,13.4,6.7,20.7
0,0.68,1.0198,2.09,0.0,11.5,14.9,6.9,22.7
0,0.68,1.0116,2.07,0.0,11.0,16.3,10.2,23.6
7,0.7,1.0083,1.69,0.0,5.2,17.0,10.3,23.9
2,0.67,1.0117,1.6,0.0,7.3,18.3,13.6,24.7
5,0.78,1.0148,1.45,1.24,3.0,16.8,11.4,23.3
6,0.9,1.0179,0.91,0.63,1.4,16.0,12.9,19.5
7,0.89,1.0168,1.0,1.42,2.6,14.5,12.1,21.2
7,0.8,1.0184,1.02,0.0,0.6,15.3,12.6,18.9
8,0.75,1.0179,0.44,0.5,0.0,15.5,12.0,18.4
6,0.76,1.0179,1.88,0.0,9.5,18.1,13.8,24.2
3,0.73,1.0167,1.82,0.0,9.3,19.3,12.5,27.4
1,0.7,1.018,1.81,0.0,10.3,21.1,14.6,28.8
7,0.77,1.0206,0.93,0.05,0.7,18.6,14.4,24.1
3,0.83,1.0249,1.56,0.0,7.5,18.6,14.5,25.2
0,0.79,1.02,1.73,0.0,10.0,19.1,13.0,26.3
3,0.78,1.0161,1.59,0.75,8.0,19.2,14.0,26.8
8,0.9,1.0205,0.27,0.56,0.0,13.7,10.2,17.6
5,0.87,1.0228,1.0,0.0,3.0,12.3,9.9,17.1
7,0.85,1.022,1.32,0.06,2.7,13.0,9.5,18.4
4,0.82,1.0208,1.45,0.0,6.1,13.1,8.8,17.7
4,0.79,1.0191,0.83,0.0,1.5,12.4,7.6,17.7
3,0.78,1.0244,1.06,0.0,4.6,9.9,4.5,13.7
7,0.75,1.0247,0.38,0.0,0.0,11.2,6.4,14.1
3,0.77,1.0269,1.49,0.0,7.3,9.8,3.3,16.1
1,0.77,1.0269,1.58,0.0,8.8,11.8,5.5,18.9
5,0.8,1.0245,0.89,0.0,2.2,10.7,7.8,14.9
5,0.76,1.0231,0.92,0.0,2.9,10.6,4.9,15.1
1,0.7,1.0251,1.69,0.0,10.7,9.5,2.3,18.1
0,0.69,1.0253,1.47,0.0,9.6,12.3,6.1,20.7
7,0.86,1.0233,0.3,0.5,0.1,11.1,8.1,13.8
7,0.77,1.0145,0.81,0.32,1.5,11.2,8.3,15.2
8,0.89,1.0105,0.31,0.15,0.0,8.0,7.2,9.3
8,0.87,1.0175,0.57,0.52,0.5,8.2,6.5,10.8
8,0.84,1.0194,0.58,0.13,0.4,8.9,7.1,11.6
4,0.77,1.0231,0.79,0.0,1.1,8.2,3.2,12.5
7,0.84,1.0244,0.73,0.07,2.5,10.4,6.5,14.7
3,0.85,1.0203,1.28,0.0,7.7,10.2,5.8,17.1
6,0.83,1.0179,0.72,0.18,1.3,9.9,5.6,15.6
3,0.72,1.0257,1.1,0.0,7.2,9.5,3.2,14.0
1,0.73,1.0303,1.37,0.0,10.0,8.1,1.3,16.3
1,0.73,1.0295,1.34,0.0,10.0,9.9,3.4,18.8
1,0.76,1.024,1.1,0.0,8.2,10.8,4.0,19.2
3,0.74,1.0173,1.03,0.0,4.2,12.1,7.5,19.3
7,0.87,1.0179,0.23,0.05,0.1,11.2,8.3,15.7
5,0.75,1.0216,1.07,0.0,7.3,14.9,10.5,23.0
3,0.72,1.023,1.19,0.0,8.6,15.2,9.3,23.0
1,0.72,1.0221,1.18,0.0,9.6,15.0,10.4,23.3
0,0.76,1.0258,1.08,0.0,8.4,13.2,6.4,21.4
0,0.74,1.0245,1.04,0.0,8.6,13.8,8.4,21.7
1,0.75,1.0219,0.99,0.0,7.9,13.9,9.0,21.5
0,0.74,1.0158,1.04,0.0,8.7,13.5,7.3,21.5
6,0.78,1.0142,0.58,1.73,2.4,11.8,7.5,17.9
8,0.86,1.0192,0.23,0.79,1.0,11.2,10.0,13.8
7,0.73,1.0226,0.34,0.0,0.2,15.6,10.8,17.3
7,0.8,1.0238,0.21,0.02,0.0,14.5,13.0,16.4
5,0.84,1.0198,0.76,0.0,2.7,13.6,10.1,17.7
6,0.79,1.0157,0.82,0.51,4.2,14.1,10.2,19.1
8,0.94,1.0123,0.28,2.28,0.0,10.2,7.2,12.8
8,0.8,1.0097,0.21,0.1,0.2,7.9,6.5,10.3
7,0.8,1.002,0.26,0.52,0.4,7.1,5.2,9.7
7,0.83,1.007,0.33,0.11,0.0,5.1,3.9,7.1
3,0.75,1.0154,0.73,0.0,3.3,5.3,1.9,9.5
5,0.8,1.016,0.64,0.46,1.9,4.9,1.0,8.5
3,0.76,1.0239,0.76,0.0,4.9,7.3,2.5,10.9
1,0.84,1.0268,0.89,0.0,8.2,4.2,0.4,8.8
5,0.84,1.0261,0.86,0.0,7.9,4.6,2.3,9.8
1,0.86,1.0273,0.83,0.0,7.4,3.9,0.5,8.0
7,0.85,1.0297,0.41,0.0,0.0,3.5,1.7,5.7
4,0.82,1.0299,0.72,0.0,5.0,3.0,-0.5,6.5
8,0.91,1.0264,0.54,0.0,3.0,0.8,-1.9,3.7
5,0.78,1.0211,0.45,0.0,2.3,3.3,0.3,6.4
1,0.73,1.0185,0.72,0.0,5.8,2.7,0.7,4.8
0,0.83,1.0173,0.69,0.0,6.2,1.3,-2.2,5.6
1,0.85,1.0179,0.73,0.0,7.4,1.7,-2.1,7.6
7,0.84,1.0174,0.57,0.0,2.6,3.1,0.0,7.1
7,0.74,1.0122,0.61,0.0,4.9,6.6,3.4,11.3
8,0.86,1.0072,0.44,0.33,2.2,5.4,0.4,11.4
2,0.86,1.0145,0.69,0.0,6.3,0.1,-3.6,3.2
1,0.79,1.0116,0.7,0.0,7.5,-0.7,-4.2,4.0
6,0.84,1.0192,0.15,0.02,0.0,-2.5,-5.4,-0.7
0,0.74,1.0244,0.76,0.0,8.2,-4.4,-8.5,0.3
0,0.71,1.0214,0.7,0.0,7.9,-2.1,-6.3,3.9
0,0.77,1.0235,0.65,0.0,6.9,-0.1,-4.3,6.1
0,0.84,1.0286,0.54,0.0,4.6,-1.3,-5.2,2.4
0,0.82,1.0311,0.58,0.0,6.3,-0.4,-2.2,3.2
5,0.9,1.0367,0.55,0.0,5.0,-2.4,-4.5,1.2
0,0.8,1.0398,0.56,0.0,5.9,-1.8,-5.8,2.4
5,0.81,1.0365,0.54,0.0,4.9,-2.1,-4.1,1.0
0,0.8,1.0322,0.62,0.0,6.6,-2.4,-6.5,1.2
5,0.88,1.0294,0.43,0.0,2.3,-3.6,-5.9,1.8
8,0.85,1.0263,0.19,0.0,0.1,-2.2,-4.5,0.9
5,0.81,1.0236,0.52,0.0,4.8,-0.2,-3.1,3.7
8,0.92,1.0193,0.13,0.0,0.0,-2.6,-4.0,-1.4
4,0.9,1.0187,0.38,0.0,0.8,-2.7,-5.1,-1.2
8,0.93,1.0205,0.26,0.0,0.0,-3.3,-5.7,-0.9
8,0.88,1.0174,0.18,0.0,0.0,-0.7,-4.5,2.0
6,0.92,1.01,0.13,0.84,0.0,1.3,-1.3,3.4
6,0.74,1.0026,0.13,0.34,0.0,9.0,3.0,13.8
7,0.48,1.0013,0.31,0.32,1.0,13.6,4.9,19.4
8,0.8,0.9998,0.14,1.07,0.0,12.1,9.3,16.0
5,0.54,0.995,0.55,1.71,4.9,14.9,11.1,18.5
6,0.56,0.9966,0.3,0.26,1.6,13.7,9.7,20.1
7,0.65,0.9983,0.21,1.21,0.8,10.3,7.1,12.6
6,0.69,1.0101,0.34,0.08,1.2,9.0,3.3,11.3
8,0.7,1.0149,0.16,0.05,0.0,7.9,4.2,16.0
8,0.78,1.0143,0.17,0.22,0.0,10.8,9.1,15.1
7,0.83,1.0084,0.17,0.67,0.4,9.3,6.2,15.6
3,0.64,1.0247,0.52,0.01,4.2,6.7,3.7,8.7
4,0.72,1.0235,0.45,0.0,4.3,7.4,4.6,9.9
1,0.74,1.0182,0.62,0.0,7.8,4.0,-0.7,8.8
2,0.88,1.0174,0.54,0.0,4.8,-0.3,-2.3,2.0
6,0.87,1.0157,0.49,0.0,4.0,-0.9,-2.4,1.8
3,0.84,1.0196,0.54,0.0,6.4,-1.1,-2.8,1.8
4,0.85,1.0224,0.52,0.0,5.5,-1.7,-4.5,1.3
0,0.83,1.0233,0.57,0.0,6.6,-2.1,-4.3,1.6
0,0.83,1.0225,0.58,0.0,6.7,-2.2,-4.5,1.3
0,0.83,1.0217,0.6,0.0,7.2,-2.1,-3.6,1.2
2,0.84,1.0238,0.48,0.0,2.3,-1.8,-3.9,1.7
8,0.89,1.0231,0.2,0.0,0.0,-2.2,-4.2,0.4
2,0.77,1.0265,0.54,0.0,5.6,-0.7,-3.1,2.2
7,0.81,1.0286,0.23,0.04,0.2,0.0,-3.1,2.6
7,0.88,1.0285,0.15,0.03,0.0,2.3,1.5,3.4
1,0.82,1.0327,0.59,0.0,6.7,1.9,-0.5,5.1
5,0.82,1.0373,0.61,0.0,5.9,0.6,-0.9,3.1
1,0.85,1.0389,0.63,0.0,6.7,-0.4,-2.3,2.5
3,0.85,1.0372,0.61,0.0,6.3,-2.2,-4.4,0.8
0,0.85,1.0357,0.56,0.0,5.1,-3.0,-6.2,0.6
0,0.82,1.0336,0.65,0.0,7.3,-2.3,-4.8,1.4
0,0.83,1.0321,0.66,0.0,6.6,-1.6,-4.1,2.9
3,0.83,1.0292,0.66,0.0,6.4,-1.8,-4.2,1.0
3,0.78,1.0321,0.67,0.02,6.9,1.6,-2.4,7.2
3,0.84,1.0319,0.42,0.0,1.7,4.9,2.7,9.7
7,0.84,1.0279,0.39,0.22,3.5,6.4,3.4,10.8
6,0.86,1.0292,0.28,0.18,1.4,3.6,-1.2,6.4
3,0.87,1.0334,0.68,0.0,6.2,-0.3,-2.2,2.5
8,0.76,1.0363,0.31,0.01,0.4,1.2,-2.2,5.0
7,0.83,1.0367,0.51,0.0,3.4,5.0,2.9,8.1
5,0.87,1.0354,0.54,0.0,4.0,2.8,-0.4,6.4
5,0.81,1.0261,0.63,0.15,4.5,1.7,-1.2,5.3
8,0.72,1.0162,0.24,0.24,1.1,8.2,2.9,11.6
5,0.66,1.0085,0.18,0.55,0.0,10.3,5.3,14.3
5,0.61,1.0099,0.49,0.03,2.4,6.6,3.9,9.5
6,0.48,1.0108,0.8,0.0,7.3,7.8,5.3,12.1
8,0.74,1.0075,0.2,0.62,0.0,4.8,3.0,8.6
4,0.83,1.0116,0.86,0.0,7.0,3.3,1.0,6.9
4,0.74,1.0121,0.47,0.0,2.2,5.1,0.8,10.8
6,0.73,1.0099,0.66,0.0,2.6,5.8,2.9,10.2
6,0.76,1.0133,0.53,0.0,1.3,6.1,3.3,10.7
6,0.82,1.0171,0.34,0.36,2.0,5.4,2.4,9.5
5,0.72,1.02,0.81,0.04,6.4,6.9,1.6,15.5
2,0.67,1.032,1.01,0.0,8.4,6.5,1.3,11.8
0,0.67,1.0296,1.05,0.0,9.1,5.5,0.9,12.8
1,0.67,1.0218,1.02,0.0,8.6,4.9,-1.5,12.3
6,0.69,1.0223,0.81,0.0,5.4,7.6,1.7,14.1
5,0.65,1.0239,0.38,0.31,1.0,10.4,6.1,17.3
1,0.7,1.0321,0.95,0.0,7.9,5.1,0.0,9.6
8,0.71,1.0184,0.41,0.68,0.0,4.5,-0.1,9.5
6,0.64,1.0092,0.59,0.09,1.6,5.3,2.5,10.4
7,0.65,0.9964,0.77,0.15,3.4,5.0,2.9,6.9
8,0.81,1.0009,0.31,0.53,0.0,5.2,1.3,11.6
8,0.81,0.9982,0.27,0.93,0.0,10.5,8.1,12.2
8,0.7,1.0028,0.4,0.32,0.6,8.9,3.4,13.5
8,0.84,1.0136,0.24,0.14,0.0,3.3,2.3,4.2
7,0.88,1.0177,0.64,0.09,1.0,6.3,3.9,10.5
6,0.77,1.0183,1.15,0.0,8.5,9.7,5.4,16.3
7,0.74,1.0225,0.91,0.0,3.6,10.2,5.6,15.9
1,0.7,1.0281,1.21,0.0,9.8,10.8,5.5,18.6
3,0.76,1.0337,0.94,0.0,5.1,9.7,3.4,17.4
1,0.85,1.0386,0.88,0.0,4.9,8.5,3.8,14.8
0,0.74,1.0351,1.22,0.0,9.0,10.4,4.3,18.4
1,0.64,1.0288,1.28,0.0,9.6,11.5,5.4,20.1
3,0.55,1.0183,1.18,0.0,6.6,12.8,5.8,21.4
8,0.64,1.0094,0.27,0.81,0.2,11.4,7.8,13.6
8,0.72,1.004,0.7,1.19,2.8,7.7,2.9,14.0
8,0.73,1.0084,0.23,0.62,0.0,7.7,3.6,11.2
6,0.69,1.012,1.12,0.07,4.4,5.6,2.1,11.7
6,0.7,1.0281,0.48,0.01,1.5,2.6,-0.4,4.9
2,0.63,1.0447,1.48,0.0,9.0,2.0,-1.7,7.0
0,0.62,1.044,1.61,0.0,10.6,2.8,-3.0,9.0
1,0.62,1.0358,1.63,0.0,10.7,4.1,-1.6,12.2
7,0.43,1.0283,1.34,0.0,6.0,7.3,-1.2,14.5
3,0.49,1.0259,1.52,0.0,10.2,8.8,2.5,13.9
6,0.61,1.0237,1.25,0.0,5.7,8.9,1.7,18.3
7,0.65,1.0288,0.94,0.0,3.3,10.7,8.1,13.8
6,0.7,1.0369,0.54,0.0,0.1,10.1,6.3,12.9
1,0.62,1.0311,1.74,0.0,10.8,11.5,3.6,20.6
7,0.64,1.025,1.08,0.0,2.3,12.0,6.4,17.3
3,0.68,1.0251,1.57,0.0,9.0,10.4,3.9,16.9
8,0.83,1.031,0.37,0.13,0.0,10.2,8.8,11.6
7,0.83,1.0354,0.85,0.0,1.3,8.9,5.7,12.6
0,0.7,1.0347,1.76,0.0,10.2,11.0,2.5,18.9
